name,name_en,service_type,lat,lng,country_code
Casas Góes,Casas Góes,musical_instrument,-22.9054365,-43.1760174,BR
Target,Target,clothes,-22.90538,-43.1759818,BR
Corpo e Alma,Corpo e Alma,clothes,-22.9055073,-43.1761029,BR
Gaúcho,Gaúcho,cafe,-22.9059043,-43.1765819,BR
Urich,Urich,restaurant,-22.9051329,-43.1756653,BR
Carioca,Carioca,restaurant,-22.905212,-43.1757887,BR
Bottom,Bottom,clothes,-22.9047227,-43.1750323,BR
Ao Vivo,Ao Vivo,restaurant,-22.9044263,-43.1745066,BR
Livraria Noa,Livraria Noa,books,-22.9047605,-43.174888,BR
Gráfica Menon,Gráfica Menon,copyshop,-22.9047036,-43.1747839,BR
Cortesia,Cortesia,restaurant,-22.9053344,-43.1754644,BR
Qualiótica,Qualiótica,optician,-22.9052703,-43.175422,BR
Balas & Cia.,Balas & Cia.,confectionery,-22.9052348,-43.1753675,BR
CD Centro,CD Centro,music,-22.9052283,-43.1752959,BR
Bagaggio,Bagaggio,bag,-22.9054028,-43.1756249,BR
Lindo Rio,Lindo Rio,cafe,-22.8998911,-43.2084718,BR
Via Rio,Via Rio,cafe,-22.8999566,-43.2086448,BR
